Trait	Supercluster	dataset_name	Supercluster_ID	P	P.fdr	BETA	SE	Enrichment	Coefficient_z-score	if.sig.fdr	disorder_type	minuslog10P
insomnia	Hippocampal CA1-3	insomnia	Hippocampal_CA1_3	0.16597200800946	0.488798751972602	7.25673075820919e-10	7.47958030692318e-10	1.16081460572192	0.970205607859078	no	brain traits	0.779965151671515
insomnia	Hippocampal CA4	insomnia	Hippocampal_CA4	0.189885553948624	0.488798751972602	6.70403502081151e-10	7.63280969325979e-10	1.1940586917463	0.878318114852459	no	brain traits	0.721508074120495
insomnia	Hippocampal dentate gyrus	insomnia	Hippocampal_dentate_gyrus	0.431652552382196	0.704275217044635	1.20895651791927e-10	7.02194016355759e-10	1.09968341842145	0.172168444868485	no	brain traits	0.36486568674118
insomnia	LAMP5-LHX6 and Chandelier	insomnia	LAMP5_LHX6_and_Chandelier	0.0219567522399968	0.11344321990665	1.65024728517024e-09	8.19015632047784e-10	1.33486492695198	2.01491549195969	no	brain traits	1.65843189867366
insomnia	Lower rhombic lip	insomnia	Lower_rhombic_lip	0.230774755809148	0.488798751972602	6.33414004532748e-10	8.60268823938077e-10	1.18280605450821	0.736297755895826	no	brain traits	0.6368116999028
insomnia	Mammillary body	insomnia	Mammillary_body	0.837526434741148	0.987649909421789	-7.38249597108867e-10	7.49992592324463e-10	1.00981512131754	-0.98434251839848	no	brain traits	0.077001476492871
insomnia	Medium spiny neuron	insomnia	Medium_spiny_neuron	0.384082521338571	0.661475453416428	2.25410115321014e-10	7.64682866279331e-10	1.10778472786428	0.294775946030775	no	brain traits	0.415575456070774
insomnia	MGE interneuron	insomnia	MGE_interneuron	0.0124628185505324	0.0772694750133011	1.77706629156288e-09	7.92429915695867e-10	1.35362637189427	2.24255326100651	no	brain traits	1.90438372794044
insomnia	Microglia	insomnia	Microglia	0.827201729817161	0.987649909421789	-8.74658262625337e-10	9.27365108791049e-10	0.96520194534623	-0.943164945859972	no	brain traits	0.0823885660667885
insomnia	Midbrain-derived inhibitory	insomnia	Midbrain_derived_inhibitory	0.120523120531146	0.46702709205819	9.73086514090396e-10	8.30012506369568e-10	1.25001275248084	1.17237572521241	no	brain traits	0.918929632293133
insomnia	Miscellaneous	insomnia	Miscellaneous	0.534788860137733	0.828922733213487	-6.56163154337623e-11	7.51502047148934e-10	1.06686457589251	-0.0873135551429288	no	brain traits	0.271817647840681
insomnia	Oligodendrocyte precursor	insomnia	Oligodendrocyte_precursor	0.807659136339079	0.987649909421789	-6.8019025841221e-10	7.82455248280115e-10	1.02224261597991	-0.869302442417391	no	brain traits	0.0927718897711336
insomnia	Oligodendrocyte	insomnia	Oligodendrocyte	0.97693967191271	0.987649909421789	-1.67188274006561e-09	8.38335911784363e-10	0.940303201966263	-1.9942873931132	no	brain traits	0.0101322540543634
insomnia	Splatter	insomnia	Splatter	0.329172148476778	0.600255094281183	3.64306605781546e-10	8.23849820097244e-10	1.15373418220446	0.442200261375969	no	brain traits	0.482576917914658
insomnia	Thalamic excitatory	insomnia	Thalamic_excitatory	0.185970490414946	0.488798751972602	7.74231071443892e-10	8.67152038001126e-10	1.1917350529074	0.892843512457831	no	brain traits	0.730555963667571
insomnia	Upper-layer intratelencephalic	insomnia	Upper_layer_intratelencephalic	0.00702872517832553	0.0651370231451393	1.99396280666404e-09	8.1194287730665e-10	1.34924883885076	2.45579198043875	no	brain traits	2.15312343717421
insomnia	Upper rhombic lip	insomnia	Upper_rhombic_lip	0.222555891821784	0.488798751972602	6.87818471806495e-10	9.00769697895032e-10	1.22491608117363	0.763589709349489	no	brain traits	0.652560903956975
insomnia	Vascular	insomnia	Vascular	0.981125015578266	0.987649909421789	-1.99774185265753e-09	9.61581149704745e-10	0.87494143079503	-2.07755929207944	no	brain traits	0.00827565101293161
iq	Amygdala excitatory	iq	Amygdala_excitatory	0.000107636256335919	0.00145696327689319	8.99763788308122e-09	2.43154092839062e-09	1.31722685871255	3.70038512534377	yes	brain traits	3.96804141571065
iq	Astrocyte	iq	Astrocyte	0.999059383927536	0.999999980124034	-8.09450407617509e-09	2.604100366629e-09	0.954794979912092	-3.10836870187664	no	brain traits	0.000408696613309475
iq	Bergmann glia	iq	Bergmann_glia	0.905679023842341	0.999999980124034	-3.86461687201893e-09	2.93975029213272e-09	1.08568018349144	-1.31460719040026	no	brain traits	0.0430256907037643
iq	Cerebellar inhibitory	iq	Cerebellar_inhibitory	0.200824816019301	0.36620995862343	2.21187710163911e-09	2.6373354799447e-09	1.18251705775916	0.838678703736808	no	brain traits	0.697182622232548
iq	CGE interneuron	iq	CGE_interneuron	0.00284805708023939	0.00980997438749122	8.29208458579007e-09	2.99918388379069e-09	1.34555789683944	2.76478032260885	yes	brain traits	2.54545131089734
iq	Choroid plexus	iq	Choroid_plexus	0.999849442708777	0.999999980124034	-9.5959973113412e-09	2.65497969960229e-09	0.850619451291409	-3.61433924062721	no	brain traits	6.53911234674006e-05
iq	Committed oligodendrocyte precursor	iq	Committed_oligodendrocyte_precursor	0.999469213573235	0.999999980124034	-7.94254141990674e-09	2.42618241471826e-09	0.924462449572822	-3.27367858728341	no	brain traits	0.000230578815680883
iq	Deep-layer corticothalamic and 6b	iq	Deep_layer_corticothalamic_and_6b	0.0100655161952192	0.0312031002051796	6.33424727741309e-09	2.72570090526241e-09	1.25650652287247	2.32389667743214	yes	brain traits	1.99716394804936
iq	Deep-layer intratelencephalic	iq	Deep_layer_intratelencephalic	0.000318737550619508	0.00247021601730119	9.80939025367382e-09	2.8723182850529e-09	1.38004829425298	3.41514737580454	yes	brain traits	3.4965667690767
iq	Deep-layer near-projecting	iq	Deep_layer_near_projecting	0.0158049796715338	0.0408295308181291	6.85607256121704e-09	3.18989703430809e-09	1.28480717829582	2.14930842202064	yes	brain traits	1.80120605841639
iq	Eccentric medium spiny neuron	iq	Eccentric_medium_spiny_neuron	3.05566013799607e-05	0.000947254642778783	1.08101003556984e-08	2.69681407010586e-09	1.41703446143633	4.00847076390181	yes	brain traits	4.51489495127466
iq	Ependymal	iq	Ependymal	0.999965078934358	0.999999980124034	-9.50214056215149e-09	2.38937984631211e-09	0.850600563689691	-3.97682293035893	no	brain traits	1.51662909234968e-05
iq	Fibroblast	iq	Fibroblast	0.999999980124034	0.999999980124034	-1.33643032910374e-08	2.43343486677165e-09	0.763463814099108	-5.49195027716824	no	brain traits	8.63202248342914e-09
iq	Hippocampal CA1-3	iq	Hippocampal_CA1_3	0.000795505853578016	0.00411011357681975	8.75186036044787e-09	2.77172538337757e-09	1.31331281266342	3.15754959453559	yes	brain traits	3.09935662033257
iq	Hippocampal CA4	iq	Hippocampal_CA4	0.0131968221500186	0.0371910442409615	6.18253065596412e-09	2.78445931942276e-09	1.28120012490888	2.22037025746378	yes	brain traits	1.8795306361326
iq	Hippocampal dentate gyrus	iq	Hippocampal_dentate_gyrus	0.00268288790021953	0.00980997438749122	7.06624284018172e-09	2.53796761834718e-09	1.28502904577858	2.78421315902507	yes	brain traits	2.57139747318462
iq	LAMP5-LHX6 and Chandelier	iq	LAMP5_LHX6_and_Chandelier	0.00249066239944373	0.00980997438749122	7.25889632000741e-09	2.58485706140733e-09	1.33043573456409	2.80823896546731	yes	brain traits	2.60368513556868
iq	Lower rhombic lip	iq	Lower_rhombic_lip	0.238789065570459	0.404376620691984	1.93441680620486e-09	2.72375114822769e-09	1.14932168200903	0.710203209079348	no	brain traits	0.621985563937712
iq	Mammillary body	iq	Mammillary_body	0.70026342052023	0.98673481982396	-1.243704305067e-09	2.3682465522892e-09	1.06815038462371	-0.525158288044296	no	brain traits	0.154738559188395
iq	Medium spiny neuron	iq	Medium_spiny_neuron	0.000140996446150954	0.00145696327689319	9.37914470408613e-09	2.58285865755603e-09	1.34688473825051	3.63130389525881	yes	brain traits	3.85079183370264
iq	MGE interneuron	iq	MGE_interneuron	0.0608591124589987	0.134759463302068	4.35908281263287e-09	2.81666972078679e-09	1.2530705745511	1.54760168736263	no	brain traits	1.21567438548048
iq	Microglia	iq	Microglia	0.952945100149102	0.999999980124034	-4.73302262446743e-09	2.82719437667176e-09	0.933357387643924	-1.67410584271155	no	brain traits	0.0209321186576722
iq	Midbrain-derived inhibitory	iq	Midbrain_derived_inhibitory	0.0568033168104449	0.134759463302068	3.66916756067394e-09	2.31904634779665e-09	1.23873000004079	1.58218811114321	no	brain traits	1.24562630459853
iq	Miscellaneous	iq	Miscellaneous	0.247843735262829	0.404376620691984	1.63287186095133e-09	2.39673240284373e-09	1.11777971135362	0.681290852084248	no	brain traits	0.605822054266072
iq	Oligodendrocyte precursor	iq	Oligodendrocyte_precursor	0.381110386816399	0.590721099565418	7.77102190366689e-10	2.56837410308204e-09	1.13613619892084	0.302565809799347	no	brain traits	0.418949214766077
iq	Oligodendrocyte	iq	Oligodendrocyte	0.899142412116396	0.999999980124034	-4.0051118875727e-09	3.13713011167772e-09	1.04714156288383	-1.27668019654779	no	brain traits	0.0461715163890873
iq	Splatter	iq	Splatter	0.168255500519577	0.325995032256679	2.6788651834132e-09	2.78734335372876e-09	1.16265135744236	0.961081877419068	no	brain traits	0.774030729147065
iq	Thalamic excitatory	iq	Thalamic_excitatory	0.447653882286192	0.66082239766057	3.04758623347083e-10	2.31595250600215e-09	1.11157352404009	0.131591050575197	no	brain traits	0.349057644728181
iq	Upper-layer intratelencephalic	iq	Upper_layer_intratelencephalic	0.000620860118202171	0.00384933273285346	8.94009296942605e-09	2.76858541192471e-09	1.35340516247774	3.22911943800605	yes	brain traits	3.20700623675736
iq	Upper rhombic lip	iq	Upper_rhombic_lip	0.0745287757896024	0.154026136631845	3.9599998405512e-09	2.74453296744802e-09	1.24047836880918	1.44286838144027	no	brain traits	1.12767601243655
iq	Vascular	iq	Vascular	0.999999453001894	0.999999980124034	-1.20472004939495e-08	2.47176300054472e-09	0.777627059243622	-4.87393026406437	no	brain traits	2.37558324178044e-07
cbc_lymphocyte	Amygdala excitatory	lymph	Amygdala_excitatory	0.304001855073389	0.661758651538217	1.80688594413675e-09	3.52270910486102e-09	1.1746724101194	0.512925106885325	no	control	0.517123766240989
cbc_lymphocyte	Astrocyte	lymph	Astrocyte	0.811918475170769	0.867912852768753	-3.77726614727494e-09	4.2681547333083e-09	1.53218897693425	-0.884988099844995	no	control	0.0904875761294688
cbc_lymphocyte	Bergmann glia	lymph	Bergmann_glia	0.229764941608891	0.661758651538217	3.549139962788e-09	4.7985915406228e-09	1.61115774340227	0.739621185246236	no	control	0.638716236863306
cbc_lymphocyte	Cerebellar inhibitory	lymph	Cerebellar_inhibitory	0.642175248586353	0.796297308247078	-1.20857074862218e-09	3.31770418425008e-09	1.39182972009309	-0.364279236937262	no	control	0.192346437495024
cbc_lymphocyte	CGE interneuron	lymph	CGE_interneuron	0.375263999310558	0.661758651538217	1.20745404647122e-09	3.79770325703427e-09	1.34895333038785	0.317943231671595	no	control	0.425663097326078
cbc_lymphocyte	Choroid plexus	lymph	Choroid_plexus	0.448288118783954	0.661758651538217	6.47160871612666e-10	4.97863545306966e-09	1.58380775002154	0.129987599556752	no	control	0.348442771316999
cbc_lymphocyte	Committed oligodendrocyte precursor	lymph	Committed_oligodendrocyte_precursor	0.961163531689407	0.989478577069773	-7.35707131314387e-09	4.16984611333859e-09	1.59297975394692	-1.76435079692987	no	control	0.017202715486232
cbc_lymphocyte	Deep-layer corticothalamic and 6b	lymph	Deep_layer_corticothalamic_and_6b	0.728802245813498	0.806888200722087	-2.02627711796099e-09	3.32615779058638e-09	1.15728906421585	-0.609194525796617	no	control	0.137390297748962
cbc_lymphocyte	Deep-layer intratelencephalic	lymph	Deep_layer_intratelencephalic	0.721010752920009	0.806888200722087	-2.04147656389276e-09	3.48465961719271e-09	1.22698858100738	-0.585846765009835	no	control	0.142058258305535
cbc_lymphocyte	Deep-layer near-projecting	lymph	Deep_layer_near_projecting	0.0114458072611038	0.118273341698072	1.0692263257992e-08	4.69940286303673e-09	1.45090926721159	2.27523869938716	no	control	1.94135357156268
cbc_lymphocyte	Eccentric medium spiny neuron	lymph	Eccentric_medium_spiny_neuron	0.543721983207976	0.732842673019445	-4.18651916514219e-10	3.81233549753238e-09	1.21347527104397	-0.109815077079444	no	control	0.264623107695522
cbc_lymphocyte	Ependymal	lymph	Ependymal	0.424518966980882	0.661758651538217	8.78253357063567e-10	4.61398143900288e-09	1.60259187473983	0.190346096679003	no	control	0.372102901247785
cbc_lymphocyte	Fibroblast	lymph	Fibroblast	0.108228038387216	0.660819676845198	6.73611050548352e-09	5.44989809333029e-09	1.928596804497	1.23600669042369	no	control	0.965660212987396
cbc_lymphocyte	Hippocampal CA1-3	lymph	Hippocampal_CA1_3	0.198033095296337	0.661758651538217	3.67023818112392e-09	4.32470555974353e-09	1.26453879889905	0.848667760248995	no	control	0.703262224367295
cbc_lymphocyte	Hippocampal CA4	lymph	Hippocampal_CA4	0.165878494713705	0.660819676845198	4.09980214090584e-09	4.22407021716405e-09	1.30126313713113	0.970580963414562	no	control	0.780209914352738
cbc_lymphocyte	Hippocampal dentate gyrus	lymph	Hippocampal_dentate_gyrus	0.265753709982104	0.661758651538217	2.79437693293442e-09	4.46595424340975e-09	1.29192322343998	0.625706574817238	no	control	0.575520663912815
cbc_lymphocyte	LAMP5-LHX6 and Chandelier	lymph	LAMP5_LHX6_and_Chandelier	0.396667642454229	0.661758651538217	9.5662090843051e-10	3.65147507932597e-09	1.26145232000372	0.261982044967727	no	control	0.401573224977637
cbc_lymphocyte	Lower rhombic lip	lymph	Lower_rhombic_lip	0.386443590884307	0.661758651538217	1.23251485904521e-09	4.27066219123538e-09	1.38219489788019	0.288600409925815	no	control	0.412913891022719
cbc_lymphocyte	Mammillary body	lymph	Mammillary_body	0.684107236644841	0.806888200722087	-1.72985132936099e-09	3.60975873053685e-09	1.11938532636739	-0.479215221429418	no	control	0.164875815483506
cbc_lymphocyte	Medium spiny neuron	lymph	Medium_spiny_neuron	0.249408432650999	0.661758651538217	2.70674161305404e-09	4.00196879382723e-09	1.34327274809055	0.676352503604978	no	control	0.603088866848317
cbc_lymphocyte	MGE interneuron	lymph	MGE_interneuron	0.388866130392134	0.661758651538217	1.25740441559259e-09	4.45452885887216e-09	1.27320238172944	0.282275512277398	no	control	0.410199881548769
cbc_lymphocyte	Microglia	lymph	Microglia	0.000155750971959412	0.00482828013074177	2.62280529894113e-08	7.27437151516645e-09	2.652056047337	3.60554213305274	yes	control	3.80756923445825
cbc_lymphocyte	Midbrain-derived inhibitory	lymph	Midbrain_derived_inhibitory	0.44722626090514	0.661758651538217	4.27903742710548e-10	3.2252672595503e-09	1.23347957478022	0.132672336360184	no	control	0.34947270281542
cbc_lymphocyte	Miscellaneous	lymph	Miscellaneous	0.105061704470858	0.660819676845198	5.2658706045584e-09	4.20185177734532e-09	1.3583579955252	1.25322616874537	no	control	0.978555557689741
cbc_lymphocyte	Oligodendrocyte precursor	lymph	Oligodendrocyte_precursor	0.634775638216534	0.796297308247078	-1.28914758393142e-09	3.74177135534525e-09	1.24345668233061	-0.344528690158962	no	control	0.197379749200038
cbc_lymphocyte	Oligodendrocyte	lymph	Oligodendrocyte	0.989478577069773	0.989478577069773	-1.17456502228238e-08	5.09083505711066e-09	1.41774085207092	-2.30721484610231	no	control	0.00459360414692374
cbc_lymphocyte	Splatter	lymph	Splatter	0.1705341101536	0.660819676845198	4.02645083129945e-09	4.22921321241476e-09	1.39731515389735	0.952056713404729	no	control	0.768188740601944
cbc_lymphocyte	Thalamic excitatory	lymph	Thalamic_excitatory	0.13507301611502	0.660819676845198	5.67056530576363e-09	5.14231427201693e-09	1.32575033235034	1.10272632239171	no	control	0.869431402442307
cbc_lymphocyte	Upper-layer intratelencephalic	lymph	Upper_layer_intratelencephalic	0.538918533794767	0.732842673019445	-4.09659618827949e-10	4.19262621476021e-09	1.30730143187082	-0.0977095495386007	no	control	0.268476880448535
cbc_lymphocyte	Upper rhombic lip	lymph	Upper_rhombic_lip	0.351670296986135	0.661758651538217	2.16776907436214e-09	5.69244798634426e-09	1.61846967250052	0.380814911188024	no	control	0.453864311807539
cbc_lymphocyte	Vascular	lymph	Vascular	0.00369438331522876	0.0572629413860457	1.92912781620255e-08	7.20147672613003e-09	2.4363884796073	2.67879476608297	no	control	2.4324580458064
mdd2019	Amygdala excitatory	mdd2019	Amygdala_excitatory	6.17306549597352e-05	0.00063788343458393	3.3356575605778e-09	8.68853291495915e-10	1.35707891150048	3.83914936298942	yes	psychiatric	4.20949911516168
mdd2019	Astrocyte	mdd2019	Astrocyte	0.852203682122819	0.999994033312141	-1.06555929969963e-09	1.01876580533148e-09	0.926269700703274	-1.04593155180834	no	psychiatric	0.0694565936720979
mdd2019	Bergmann glia	mdd2019	Bergmann_glia	0.695792898290971	0.944485902062734	-4.38557975758741e-10	8.55992809454411e-10	1.01704974648982	-0.512338387559899	no	psychiatric	0.157520008254114
mdd2019	Cerebellar inhibitory	mdd2019	Cerebellar_inhibitory	0.00448953807524233	0.0154639644813902	2.67414928588834e-09	1.02346078829092e-09	1.27958139457377	2.61284977058468	yes	psychiatric	2.34779834088829
mdd2019	CGE interneuron	mdd2019	CGE_interneuron	1.41816114620497e-05	0.00021981497766177	4.62898818577144e-09	1.10576670208597e-09	1.47350245183798	4.18622497588244	yes	psychiatric	4.84827441729735
mdd2019	Choroid plexus	mdd2019	Choroid_plexus	0.999994033312141	0.999994033312141	-3.26015499961657e-09	7.44531350042256e-10	0.682976747975735	-4.37880150974373	no	psychiatric	2.59130734322666e-06
mdd2019	Committed oligodendrocyte precursor	mdd2019	Committed_oligodendrocyte_precursor	0.996117038641061	0.999994033312141	-2.21649305131716e-09	8.32616735802022e-10	0.763683940484489	-2.66208083024191	no	psychiatric	0.00168963120503807
mdd2019	Deep-layer corticothalamic and 6b	mdd2019	Deep_layer_corticothalamic_and_6b	0.0362576584384828	0.086460570122536	1.74289487510833e-09	9.70502108062611e-10	1.20568371277585	1.79586923163684	no	psychiatric	1.44060024657483
mdd2019	Deep-layer intratelencephalic	mdd2019	Deep_layer_intratelencephalic	0.0100915105321039	0.031283682649522	2.32057734748026e-09	9.98988068102235e-10	1.27602000146929	2.32292799241199	yes	psychiatric	1.99604382220138
mdd2019	Deep-layer near-projecting	mdd2019	Deep_layer_near_projecting	0.0718138983092963	0.132024944928207	1.39569907796524e-09	9.54380279862396e-10	1.17890284463461	1.46241399514927	no	psychiatric	1.14379149761117
mdd2019	Eccentric medium spiny neuron	mdd2019	Eccentric_medium_spiny_neuron	0.0023991533791019	0.00929671934401988	2.80331167298837e-09	9.93986537325605e-10	1.33288078783136	2.82027126899614	yes	psychiatric	2.6199419864764
mdd2019	Ependymal	mdd2019	Ependymal	0.999720625476851	0.999994033312141	-2.95868332689111e-09	8.57369129900303e-10	0.701444689016295	-3.45088623290549	no	psychiatric	0.000121347765314458
mdd2019	Fibroblast	mdd2019	Fibroblast	0.999339104564567	0.999994033312141	-2.5707543407671e-09	8.00557248683199e-10	0.71909201119178	-3.21120612547774	no	psychiatric	0.000287118128707951
mdd2019	Hippocampal CA1-3	mdd2019	Hippocampal_CA1_3	0.00175883071389515	0.00778910744724997	2.95491591047818e-09	1.0124918393125e-09	1.31063501818054	2.91845898973825	yes	psychiatric	2.75477595904124
mdd2019	Hippocampal CA4	mdd2019	Hippocampal_CA4	0.0192781667299305	0.0498019307189872	2.1155206216409e-09	1.02253855240248e-09	1.26561614941772	2.06889081753488	yes	psychiatric	1.71493426799182
mdd2019	Hippocampal dentate gyrus	mdd2019	Hippocampal_dentate_gyrus	0.0718750186473163	0.132024944928207	1.25766108561569e-09	8.60252254749402e-10	1.16131119227886	1.46196778755558	no	psychiatric	1.14342202962857
mdd2019	LAMP5-LHX6 and Chandelier	mdd2019	LAMP5_LHX6_and_Chandelier	0.000176537380107811	0.00136816469583553	3.46603691531527e-09	9.70095722016058e-10	1.40547176659641	3.57288135248358	yes	psychiatric	3.75316332282155
mdd2019	Lower rhombic lip	mdd2019	Lower_rhombic_lip	0.700747604756222	0.944485902062734	-5.16617870290251e-10	9.81133776763141e-10	0.971992298694726	-0.52655191628875	no	psychiatric	0.154438378038505
mdd2019	Mammillary body	mdd2019	Mammillary_body	0.146689022872205	0.227367985451917	9.20198234595438e-10	8.75762115171684e-10	1.16090067486186	1.05073994256425	no	psychiatric	0.833602384346215
mdd2019	Medium spiny neuron	mdd2019	Medium_spiny_neuron	0.0854695600709981	0.14719757567783	1.24812228227113e-09	9.11575481478546e-10	1.1343143543136	1.36919246692191	no	psychiatric	1.06818853143608
mdd2019	MGE interneuron	mdd2019	MGE_interneuron	3.64857520918083e-06	0.000113105831484606	4.70940427001957e-09	1.05007379830825e-09	1.51762585772118	4.4848317114538	yes	psychiatric	5.43787669707595
mdd2019	Microglia	mdd2019	Microglia	0.994162188114684	0.999994033312141	-2.01340688453058e-09	7.9840085966624e-10	0.67978870201417	-2.52179949477041	no	psychiatric	0.00254275880456922
mdd2019	Midbrain-derived inhibitory	mdd2019	Midbrain_derived_inhibitory	0.0724007762509521	0.132024944928207	1.47665020779944e-09	1.01269337519696e-09	1.23052063546035	1.45814147101758	no	psychiatric	1.14025677745344
mdd2019	Miscellaneous	mdd2019	Miscellaneous	0.00174379698418348	0.00778910744724997	2.65157834757381e-09	9.07722148620911e-10	1.26762184591597	2.92113434887792	yes	psychiatric	2.75850407776413
mdd2019	Oligodendrocyte precursor	mdd2019	Oligodendrocyte_precursor	0.0423869972716324	0.0938569225300432	1.4585309526095e-09	8.46195435943264e-10	1.20151000528207	1.72363367923825	no	psychiatric	1.37276734810624
mdd2019	Oligodendrocyte	mdd2019	Oligodendrocyte	0.958720425897468	0.999994033312141	-1.58670770219731e-09	9.13988178175359e-10	0.846562049885087	-1.73602650459323	no	psychiatric	0.0183080197236775
mdd2019	Splatter	mdd2019	Splatter	0.106811134310665	0.174270798085822	1.21613918700985e-09	9.77865869435151e-10	1.13709076545135	1.24366666740535	no	psychiatric	0.971383472797764
mdd2019	Thalamic excitatory	mdd2019	Thalamic_excitatory	0.000246339551323138	0.00152730521820346	3.2440205134825e-09	9.3093105799901e-10	1.35492225486299	3.48470543077095	yes	psychiatric	3.60846585392465
mdd2019	Upper-layer intratelencephalic	mdd2019	Upper_layer_intratelencephalic	0.0165749276877281	0.0467111598472336	2.14757457013844e-09	1.00812620157513e-09	1.23486239488894	2.1302636185658	yes	psychiatric	1.78054835763747
mdd2019	Upper rhombic lip	mdd2019	Upper_rhombic_lip	0.683499034401107	0.944485902062734	-4.29145933814896e-10	8.98723863442448e-10	0.954884708797772	-0.477505885034706	no	psychiatric	0.165262094636126
mdd2019	Vascular	mdd2019	Vascular	0.995659899573173	0.999994033312141	-2.38235403694853e-09	9.0777124635719e-10	0.673743924312289	-2.62439909449513	no	psychiatric	0.00188898382763652
migraine	Amygdala excitatory	migraine	Amygdala_excitatory	0.28549939002791	0.626568640926694	4.00416522397347e-10	7.06724036808904e-10	1.22732209284452	0.566581156918564	no	neurological	0.544394815291324
migraine	Astrocyte	migraine	Astrocyte	0.0154174906696235	0.455809661262443	1.95783529769228e-09	9.06742832689257e-10	1.72202940295695	2.15919577978427	no	neurological	1.81198630572846
migraine	Bergmann glia	migraine	Bergmann_glia	0.180058279924794	0.626568640926694	7.74702138291249e-10	8.4653669679622e-10	1.49042393410652	0.915143007058247	no	neurological	0.744586902934915
migraine	Cerebellar inhibitory	migraine	Cerebellar_inhibitory	0.241926919085008	0.626568640926694	6.57164754554674e-10	9.38649040830056e-10	1.38861947607277	0.700117643516193	no	neurological	0.616315805223745
migraine	CGE interneuron	migraine	CGE_interneuron	0.513925530639413	0.69664236233947	-2.41510105490688e-11	6.91743995625089e-10	1.23869893109751	-0.0349132203558123	no	neurological	0.289099807027021
migraine	Choroid plexus	migraine	Choroid_plexus	0.193648952508833	0.626568640926694	6.58513642056532e-10	7.6170308093282e-10	1.40996618726103	0.864528001186609	no	neurological	0.712984847869037
migraine	Committed oligodendrocyte precursor	migraine	Committed_oligodendrocyte_precursor	0.86696005074111	0.878405773008535	-7.37323230066702e-10	6.62979677603027e-10	1.23138264293664	-1.11213549219557	no	neurological	0.0620009142220845
migraine	Deep-layer corticothalamic and 6b	migraine	Deep_layer_corticothalamic_and_6b	0.385699329632331	0.629298906242224	1.96796826468878e-10	6.77334777061998e-10	1.22135682610854	0.290545876475592	no	neurological	0.413751115962147
migraine	Deep-layer intratelencephalic	migraine	Deep_layer_intratelencephalic	0.701674527631627	0.784329079045008	-3.37145511695691e-10	6.37057872244376e-10	1.17149331597232	-0.529222738442766	no	neurological	0.153864289054511
migraine	Deep-layer near-projecting	migraine	Deep_layer_near_projecting	0.264554136326094	0.626568640926694	5.07906424774635e-10	8.07010461995492e-10	1.27959095083029	0.629367831885025	no	neurological	0.577485443848219
migraine	Eccentric medium spiny neuron	migraine	Eccentric_medium_spiny_neuron	0.343602157927542	0.626568640926694	2.6096814809181e-10	6.48123456937357e-10	1.25180005420013	0.402651910370578	no	neurological	0.463944117328918
migraine	Ependymal	migraine	Ependymal	0.374180137349216	0.629298906242224	2.59340749228261e-10	8.08413192547037e-10	1.36250359756111	0.32080222294637	no	neurological	0.426919269932164
migraine	Fibroblast	migraine	Fibroblast	0.539336022456364	0.69664236233947	-7.79696143315038e-11	7.89476972947494e-10	1.3926274607002	-0.0987611000741493	no	neurological	0.268140572050859
migraine	Hippocampal CA1-3	migraine	Hippocampal_CA1_3	0.727750358784219	0.784329079045008	-3.79437080024899e-10	6.2610972423872e-10	1.09204717291662	-0.606023298050917	no	neurological	0.138017571779955
migraine	Hippocampal CA4	migraine	Hippocampal_CA4	0.0592511383846504	0.455809661262443	1.09703431964859e-09	7.02735654846656e-10	1.38997870615084	1.56109101919409	no	neurological	1.22730330119258
migraine	Hippocampal dentate gyrus	migraine	Hippocampal_dentate_gyrus	0.524384898244923	0.69664236233947	-4.26300211076364e-11	6.97001906530231e-10	1.17469845616255	-0.0611619863708183	no	neurological	0.280349824043999
migraine	LAMP5-LHX6 and Chandelier	migraine	LAMP5_LHX6_and_Chandelier	0.33032575176635	0.626568640926694	2.86826466023147e-10	6.533426416406e-10	1.28184954025459	0.439013846245977	no	neurological	0.481057567955348
migraine	Lower rhombic lip	migraine	Lower_rhombic_lip	0.685297415155981	0.784329079045008	-3.21506448956202e-10	6.66245894564313e-10	1.18374923905738	-0.4825642477939	no	neurological	0.164120906276303
migraine	Mammillary body	migraine	Mammillary_body	0.0586726665859436	0.455809661262443	9.99342936453416e-10	6.38144306976368e-10	1.34111170772188	1.56601402774941	no	neurological	1.23156417329306
migraine	Medium spiny neuron	migraine	Medium_spiny_neuron	0.182152691693843	0.626568640926694	6.42144281987302e-10	7.07837402760313e-10	1.29180653493429	0.907191792187257	no	neurological	0.739564406749017
migraine	MGE interneuron	migraine	MGE_interneuron	0.0324052135366427	0.455809661262443	1.56587805783353e-09	8.47995777436131e-10	1.49082126541894	1.84656350833241	no	neurological	1.48938511238457
migraine	Microglia	migraine	Microglia	0.466865372975864	0.689182217250084	6.54942416516144e-11	7.87645613127961e-10	1.32002332819354	0.0831519157346899	no	neurological	0.330808336142408
migraine	Midbrain-derived inhibitory	migraine	Midbrain_derived_inhibitory	0.333190070726344	0.626568640926694	2.91818093445607e-10	6.76881572042472e-10	1.24383190529613	0.431121344558183	no	neurological	0.477307949321105
migraine	Miscellaneous	migraine	Miscellaneous	0.733727202977588	0.784329079045008	-3.97243600617635e-10	6.36480985207539e-10	1.11842683677831	-0.624124851880853	no	neurological	0.134465379134234
migraine	Oligodendrocyte precursor	migraine	Oligodendrocyte_precursor	0.878405773008535	0.878405773008535	-6.75044857344294e-10	5.78417709375544e-10	1.06980424147336	-1.16705426960919	no	neurological	0.0563048186390747
