Trait	Supercluster	dataset_name	Supercluster_ID	P	P.fdr	BETA	SE	Enrichment	Coefficient_z-score	if.sig.fdr	disorder_type	minuslog10P	Trait2	MDD_group
early_onset_nordic	Upper rhombic lip	mdd_early_onset	Upper_rhombic_lip	0.618858452394281	0.834113566270553	-1.94578570074503e-10	6.43268873088383e-10	1.06646154904409	-0.302484043943112	no	psychiatric	0.208408673069963	early_onset_nordic (NAk)	Onset
early_onset_nordic	Vascular	mdd_early_onset	Vascular	0.99386014829873	0.996097686050318	-1.71438822973707e-09	6.84659048219389e-10	0.790892216928162	-2.50400288172007	no	psychiatric	0.00267472334439429	early_onset_nordic (NAk)	Onset
early_onset_nordic_without_ukb	Amygdala excitatory	mdd_early_onset_noUKB	Amygdala_excitatory	0.0216151389143717	0.556332755808964	2.93475034392341e-09	1.45178425270034e-09	1.22935553492596	2.02147828678038	no	psychiatric	1.66524196903381	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Astrocyte	mdd_early_onset_noUKB	Astrocyte	0.574519957221976	0.809550848812785	-3.37699298358126e-10	1.79729036699695e-09	1.08967315932219	-0.187893567204936	no	psychiatric	0.240694880533855	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Bergmann glia	mdd_early_onset_noUKB	Bergmann_glia	0.513224643337204	0.757617330640635	-6.11308242087533e-11	1.84377017932183e-09	1.12191205870389	-0.0331553383899713	no	psychiatric	0.289692498422575	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Cerebellar inhibitory	mdd_early_onset_noUKB	Cerebellar_inhibitory	0.471528203969509	0.757617330640635	1.34638265781729e-10	1.88492699941914e-09	1.08697269111581	0.0714289019273529	no	psychiatric	0.326492325276615	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	CGE interneuron	mdd_early_onset_noUKB	CGE_interneuron	0.133591982136999	0.556332755808964	1.96068499113928e-09	1.76706593525424e-09	1.21944611034213	1.10957092886134	no	psychiatric	0.874219606367584	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Choroid plexus	mdd_early_onset_noUKB	Choroid_plexus	0.717412482639961	0.908492471980055	-9.16417989481508e-10	1.59329404845032e-09	0.993204964045164	-0.575171915298902	no	psychiatric	0.144231071074477	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Committed oligodendrocyte precursor	mdd_early_onset_noUKB	Committed_oligodendrocyte_precursor	0.858161701522464	0.908492471980055	-1.70952818192157e-09	1.59456527363234e-09	0.951478082879196	-1.07209670885868	no	psychiatric	0.0664308712862208	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Deep-layer corticothalamic and 6b	mdd_early_onset_noUKB	Deep_layer_corticothalamic_and_6b	0.133954416399047	0.556332755808964	1.76937590168656e-09	1.59706657008337e-09	1.15763134877544	1.10789113918664	no	psychiatric	0.873042963383746	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Deep-layer intratelencephalic	mdd_early_onset_noUKB	Deep_layer_intratelencephalic	0.333716687250913	0.696002561516299	6.86407414160142e-10	1.59751038620232e-09	1.11532103237705	0.429673209068709	no	psychiatric	0.476622076234654	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Deep-layer near-projecting	mdd_early_onset_noUKB	Deep_layer_near_projecting	0.318041999129765	0.696002561516299	8.17275971077995e-10	1.72719496586326e-09	1.10800800893081	0.473181075229407	no	psychiatric	0.49751552534291	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Eccentric medium spiny neuron	mdd_early_onset_noUKB	Eccentric_medium_spiny_neuron	0.159653214756201	0.556332755808964	1.76713177471658e-09	1.77443505479248e-09	1.19018699039245	0.995884166030095	no	psychiatric	0.796822332139743	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Ependymal	mdd_early_onset_noUKB	Ependymal	0.789333269122376	0.908492471980055	-1.49553135211885e-09	1.85985921156888e-09	0.977583992737742	-0.804109979301765	no	psychiatric	0.102739591997918	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Fibroblast	mdd_early_onset_noUKB	Fibroblast	0.908492471980055	0.908492471980055	-2.38606927105508e-09	1.791977137276e-09	0.930938819301782	-1.33152885794188	no	psychiatric	0.0416786670252557	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Hippocampal CA1-3	mdd_early_onset_noUKB	Hippocampal_CA1_3	0.0771195998797648	0.556332755808964	2.47992602820416e-09	1.74064539993497e-09	1.18904218425479	1.42471638870089	no	psychiatric	1.1128352323529	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Hippocampal CA4	mdd_early_onset_noUKB	Hippocampal_CA4	0.236552415692017	0.696002561516299	1.122822638847e-09	1.56504820490679e-09	1.13583457318777	0.717436456798389	no	psychiatric	0.626072612543101	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Hippocampal dentate gyrus	mdd_early_onset_noUKB	Hippocampal_dentate_gyrus	0.400735764057257	0.696002561516299	3.90550328968892e-10	1.55323525451692e-09	1.07582261045697	0.251443126746669	no	psychiatric	0.397141896799627	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	LAMP5-LHX6 and Chandelier	mdd_early_onset_noUKB	LAMP5_LHX6_and_Chandelier	0.400860344046618	0.696002561516299	4.23106556228369e-10	1.68487237066951e-09	1.12765140029287	0.251120834784799	no	psychiatric	0.397006905120343	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Lower rhombic lip	mdd_early_onset_noUKB	Lower_rhombic_lip	0.398267308470167	0.696002561516299	4.26329261414188e-10	1.65349950380303e-09	1.07686233729247	0.257834526368853	no	psychiatric	0.399825340926103	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Mammillary body	mdd_early_onset_noUKB	Mammillary_body	0.502426082425448	0.757617330640635	-9.25921039315818e-12	1.52256481565585e-09	1.05900978284203	-0.00608132428777408	no	psychiatric	0.298927823173287	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Medium spiny neuron	mdd_early_onset_noUKB	Medium_spiny_neuron	0.161515961363893	0.556332755808964	1.69844225024912e-09	1.71864225167476e-09	1.13979239055857	0.988246535073859	no	psychiatric	0.79178455327259	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	MGE interneuron	mdd_early_onset_noUKB	MGE_interneuron	0.0764164605511576	0.556332755808964	2.29443313222216e-09	1.60495179585287e-09	1.24968539239363	1.42959628952775	no	psychiatric	1.1168130817837	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Microglia	mdd_early_onset_noUKB	Microglia	0.880930710540976	0.908492471980055	-2.22084913133187e-09	1.88263045818137e-09	0.896431766086563	-1.17965218382646	no	psychiatric	0.0550582496051131	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Midbrain-derived inhibitory	mdd_early_onset_noUKB	Midbrain_derived_inhibitory	0.124469276540365	0.556332755808964	1.70643479839852e-09	1.48008358178364e-09	1.2003765958751	1.15293137455258	no	psychiatric	0.904937834717778	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Miscellaneous	mdd_early_onset_noUKB	Miscellaneous	0.404130519590109	0.696002561516299	3.93921698001902e-10	1.62328131463921e-09	1.05057910384771	0.242670013169871	no	psychiatric	0.393478350772205	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Oligodendrocyte precursor	mdd_early_onset_noUKB	Oligodendrocyte_precursor	0.808733675886878	0.908492471980055	-1.25460610820581e-09	1.43672654491555e-09	0.984492040019593	-0.873239317979997	no	psychiatric	0.0921944723743098	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Oligodendrocyte	mdd_early_onset_noUKB	Oligodendrocyte	0.855055217268282	0.908492471980055	-1.74398892116697e-09	1.64781593684576e-09	0.942316529062398	-1.0583639119945	no	psychiatric	0.0680058387448067	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Splatter	mdd_early_onset_noUKB	Splatter	0.0863128105092206	0.556332755808964	2.32065569036038e-09	1.70159056260654e-09	1.22388124429896	1.36381556254376	no	psychiatric	1.0639247417057	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Thalamic excitatory	mdd_early_onset_noUKB	Thalamic_excitatory	0.391948612551726	0.696002561516299	4.4558189749845e-10	1.62476527020899e-09	1.09347317189302	0.27424385889362	no	psychiatric	0.406770868561542	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Upper-layer intratelencephalic	mdd_early_onset_noUKB	Upper_layer_intratelencephalic	0.270855150917642	0.696002561516299	9.84392169854625e-10	1.61315278075148e-09	1.11741163311013	0.610228728239895	no	psychiatric	0.567262900915481	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Upper rhombic lip	mdd_early_onset_noUKB	Upper_rhombic_lip	0.888198801033106	0.908492471980055	-2.05194889457813e-09	1.6860647809859e-09	0.943944069489863	-1.21700477805976	no	psychiatric	0.0514898174098743	early_onset_nordic_without_ukb (NAk)	Onset
early_onset_nordic_without_ukb	Vascular	mdd_early_onset_noUKB	Vascular	0.895672842981148	0.908492471980055	-2.4237848564404e-09	1.9278090616658e-09	0.912012038930348	-1.25727433522178	no	psychiatric	0.0478505935004324	early_onset_nordic_without_ukb (NAk)	Onset
mdd_ect	Amygdala excitatory	mdd_ect	Amygdala_excitatory	0.0649302401853982	0.734950953509547	4.27069628218521e-08	2.81958855212114e-08	1.60222415152491	1.51465229881587	no	psychiatric	1.18755299061253	mdd_ect (2.7k)	ECT
mdd_ect	Astrocyte	mdd_ect	Astrocyte	0.978720587531652	0.978720587531652	-6.27721971839049e-08	3.09525471387982e-08	0.670455547425925	-2.02801394348647	no	psychiatric	0.00934127613669509	mdd_ect (2.7k)	ECT
mdd_ect	Bergmann glia	mdd_ect	Bergmann_glia	0.929003186661773	0.978720587531652	-4.53454834752917e-08	3.08807265200632e-08	0.809192844588043	-1.4684072748687	no	psychiatric	0.031982796289189	mdd_ect (2.7k)	ECT
mdd_ect	Cerebellar inhibitory	mdd_ect	Cerebellar_inhibitory	0.205351220559781	0.734950953509547	2.45738665451109e-08	2.98712990700291e-08	1.54940954111165	0.822658113646177	no	psychiatric	0.687502711457506	mdd_ect (2.7k)	ECT
mdd_ect	CGE interneuron	mdd_ect	CGE_interneuron	0.619710016983271	0.775205867557319	-9.34859377736431e-09	3.06793644637652e-08	1.20670739153478	-0.304719277624077	no	psychiatric	0.207811483864198	mdd_ect (2.7k)	ECT
mdd_ect	Choroid plexus	mdd_ect	Choroid_plexus	0.271659976523636	0.734950953509547	2.19869255734563e-08	3.61745902623798e-08	1.42905064378035	0.607800265710871	no	psychiatric	0.565974341174695	mdd_ect (2.7k)	ECT
mdd_ect	Committed oligodendrocyte precursor	mdd_ect	Committed_oligodendrocyte_precursor	0.473242370285014	0.734950953509547	2.45605904782179e-09	3.65910794045938e-08	1.2570363912457	0.0671217982029098	no	psychiatric	0.324916379096501	mdd_ect (2.7k)	ECT
mdd_ect	Deep-layer corticothalamic and 6b	mdd_ect	Deep_layer_corticothalamic_and_6b	0.440374200495433	0.734950953509547	4.22541920462587e-09	2.81656023926791e-08	1.26044188631361	0.1500205515123	no	psychiatric	0.356178132276751	mdd_ect (2.7k)	ECT
mdd_ect	Deep-layer intratelencephalic	mdd_ect	Deep_layer_intratelencephalic	0.202170285680129	0.734950953509547	2.41904166202929e-08	2.90089736121287e-08	1.47256784693762	0.833894261263309	no	psychiatric	0.694282675221066	mdd_ect (2.7k)	ECT
mdd_ect	Deep-layer near-projecting	mdd_ect	Deep_layer_near_projecting	0.789621955354952	0.906602985777907	-2.52595917698026e-08	3.1374079867219e-08	0.997271544134029	-0.805110201692159	no	psychiatric	0.102580784658403	mdd_ect (2.7k)	ECT
mdd_ect	Eccentric medium spiny neuron	mdd_ect	Eccentric_medium_spiny_neuron	0.0566451874354673	0.734950953509547	4.33898453168535e-08	2.7399923753336e-08	1.62173846764355	1.58357540362026	no	psychiatric	1.24683698181124	mdd_ect (2.7k)	ECT
mdd_ect	Ependymal	mdd_ect	Ependymal	0.292433936016195	0.734950953509547	1.92674586742723e-08	3.52697715247624e-08	1.55672851034854	0.546288162392685	no	psychiatric	0.533972230314121	mdd_ect (2.7k)	ECT
mdd_ect	Fibroblast	mdd_ect	Fibroblast	0.959631941155293	0.978720587531652	-5.58959904602354e-08	3.2005842825287e-08	0.724063814243251	-1.7464308240642	no	psychiatric	0.0178953050595366	mdd_ect (2.7k)	ECT
mdd_ect	Hippocampal CA1-3	mdd_ect	Hippocampal_CA1_3	0.587808677126217	0.775205867557319	-6.86181510389749e-09	3.09213801456001e-08	1.11366462806586	-0.221911669905649	no	psychiatric	0.230764007238873	mdd_ect (2.7k)	ECT
mdd_ect	Hippocampal CA4	mdd_ect	Hippocampal_CA4	0.446787574894625	0.734950953509547	3.93932118071777e-09	2.94458761637118e-08	1.27140541069557	0.133781761453323	no	psychiatric	0.349898913062547	mdd_ect (2.7k)	ECT
mdd_ect	Hippocampal dentate gyrus	mdd_ect	Hippocampal_dentate_gyrus	0.356005269747486	0.734950953509547	1.05778638721703e-08	2.86540889610965e-08	1.28717084596744	0.369157221733061	no	psychiatric	0.448543573360508	mdd_ect (2.7k)	ECT
mdd_ect	LAMP5-LHX6 and Chandelier	mdd_ect	LAMP5_LHX6_and_Chandelier	0.497870000764532	0.734950953509547	1.78995275158105e-10	3.35251031064903e-08	1.23720835303471	0.0053391416751065	no	psychiatric	0.302884041418725	mdd_ect (2.7k)	ECT
mdd_ect	Lower rhombic lip	mdd_ect	Lower_rhombic_lip	0.625166022223644	0.775205867557319	-9.49610641947205e-09	2.97611542120998e-08	1.22160269393004	-0.31907722233472	no	psychiatric	0.204004633918646	mdd_ect (2.7k)	ECT
mdd_ect	Mammillary body	mdd_ect	Mammillary_body	0.721567720185159	0.860330743297689	-1.65421884327097e-08	2.81566744394697e-08	1.05787558839425	-0.587505050295323	no	psychiatric	0.141722903485836	mdd_ect (2.7k)	ECT
mdd_ect	Medium spiny neuron	mdd_ect	Medium_spiny_neuron	0.148067111534607	0.734950953509547	3.19257330734492e-08	3.0557978877549e-08	1.51117204220915	1.04475931478914	no	psychiatric	0.829541395666585	mdd_ect (2.7k)	ECT
mdd_ect	MGE interneuron	mdd_ect	MGE_interneuron	0.322694884249599	0.734950953509547	1.47286618670497e-08	3.20065717699875e-08	1.3996117563491	0.460176177970447	no	psychiatric	0.491207919504	mdd_ect (2.7k)	ECT
mdd_ect	Microglia	mdd_ect	Microglia	0.10982284365819	0.734950953509547	4.51752339822816e-08	3.68035098674262e-08	1.65080185395775	1.22747080767601	no	psychiatric	0.959307315233531	mdd_ect (2.7k)	ECT
mdd_ect	Midbrain-derived inhibitory	mdd_ect	Midbrain_derived_inhibitory	0.297067551364321	0.734950953509547	1.70569767995188e-08	3.2010640318466e-08	1.3643400044114	0.532853345944446	no	psychiatric	0.527144783514547	mdd_ect (2.7k)	ECT
mdd_ect	Miscellaneous	mdd_ect	Miscellaneous	0.208187617238613	0.734950953509547	2.44165864984511e-08	3.00428309527553e-08	1.45139421799385	0.812725889143007	no	psychiatric	0.681545105396422	mdd_ect (2.7k)	ECT
mdd_ect	Oligodendrocyte precursor	mdd_ect	Oligodendrocyte_precursor	0.870935626987403	0.964250158450339	-3.50721200275711e-08	3.1014630328045e-08	0.820710674928061	-1.13082502214631	no	psychiatric	0.0600139435885584	mdd_ect (2.7k)	ECT
mdd_ect	Oligodendrocyte	mdd_ect	Oligodendrocyte	0.547810402998043	0.771914658769969	-3.7142774668835e-09	3.09185004099657e-08	1.13501794616102	-0.120131229446248	no	psychiatric	0.261369724689311	mdd_ect (2.7k)	ECT
mdd_ect	Splatter	mdd_ect	Splatter	0.483161563065423	0.734950953509547	1.35194187911447e-09	3.20211778460105e-08	1.35996037756029	0.0422202420415622	no	psychiatric	0.315907622426157	mdd_ect (2.7k)	ECT
mdd_ect	Thalamic excitatory	mdd_ect	Thalamic_excitatory	0.461492779627374	0.734950953509547	2.89976357507239e-09	2.9995384662496e-08	1.24837759379807	0.0966736585544788	no	psychiatric	0.335835089421427	mdd_ect (2.7k)	ECT
mdd_ect	Upper-layer intratelencephalic	mdd_ect	Upper_layer_intratelencephalic	0.292340368976843	0.734950953509547	1.65899529070209e-08	3.03533717335092e-08	1.40817544595741	0.546560462958587	no	psychiatric	0.534111209229161	mdd_ect (2.7k)	ECT
mdd_ect	Upper rhombic lip	mdd_ect	Upper_rhombic_lip	0.370364219071094	0.734950953509547	1.19981863377486e-08	3.62604724689643e-08	1.443362715809	0.33088885832963	no	psychiatric	0.431370977202284	mdd_ect (2.7k)	ECT
mdd_ect	Vascular	mdd_ect	Vascular	0.44013985041496	0.734950953509547	6.12558753644913e-09	4.06705945442038e-08	1.28922943814698	0.150614654275373	no	psychiatric	0.356409308483607	mdd_ect (2.7k)	ECT
mdd_ppd	Amygdala excitatory	mdd_ppd	Amygdala_excitatory	0.453062857105734	0.657704840499037	5.27689867346045e-10	4.47472656212387e-09	1.11375983605003	0.117926729157632	no	psychiatric	0.34384154059112	mdd_ppd (17.3k)	PPD
mdd_ppd	Astrocyte	mdd_ppd	Astrocyte	0.21127662621349	0.545797951051515	4.40657912098133e-09	5.494491166176e-09	1.33104756627813	0.801999491437563	no	psychiatric	0.675148546809478	mdd_ppd (17.3k)	PPD
mdd_ppd	Bergmann glia	mdd_ppd	Bergmann_glia	0.0587479792956953	0.344462965584291	7.92698419963288e-09	5.06396535536477e-09	1.58642046448535	1.56537093825791	no	psychiatric	1.23100706685745	mdd_ppd (17.3k)	PPD
mdd_ppd	Cerebellar inhibitory	mdd_ppd	Cerebellar_inhibitory	0.118774913029637	0.431312234111768	6.65785975741461e-09	5.63684091270042e-09	1.52014344852656	1.18113316670224	no	psychiatric	0.92527527891139	mdd_ppd (17.3k)	PPD
mdd_ppd	CGE interneuron	mdd_ppd	CGE_interneuron	0.00485801056463331	0.0752991637518163	1.31489627805781e-08	5.08511398035773e-09	1.9414815251956	2.58577542831263	no	psychiatric	2.31354154507701	mdd_ppd (17.3k)	PPD
mdd_ppd	Choroid plexus	mdd_ppd	Choroid_plexus	0.5342049530999	0.695499891336008	-4.01010916529431e-10	4.67136840180482e-09	0.953349804044466	-0.0858444211709992	no	psychiatric	0.272292089556911	mdd_ppd (17.3k)	PPD
mdd_ppd	Committed oligodendrocyte precursor	mdd_ppd	Committed_oligodendrocyte_precursor	0.125219680871158	0.431312234111768	5.54101454563431e-09	4.82128005181682e-09	1.33358426176114	1.1492828639038	no	psychiatric	0.90232740737147	mdd_ppd (17.3k)	PPD
mdd_ppd	Deep-layer corticothalamic and 6b	mdd_ppd	Deep_layer_corticothalamic_and_6b	0.283010761106123	0.657704840499037	2.58683686140454e-09	4.5073077944695e-09	1.23741123453316	0.573920615001843	no	psychiatric	0.548197050694242	mdd_ppd (17.3k)	PPD
mdd_ppd	Deep-layer intratelencephalic	mdd_ppd	Deep_layer_intratelencephalic	0.0940904853667069	0.416686435195417	6.35943386735505e-09	4.83247235189764e-09	1.48992358551527	1.3159793588592	no	psychiatric	1.02645429114932	mdd_ppd (17.3k)	PPD
mdd_ppd	Deep-layer near-projecting	mdd_ppd	Deep_layer_near_projecting	0.333974142318696	0.657704840499037	1.95844957394473e-09	4.5655169879061e-09	1.21249916625374	0.428965564936588	no	psychiatric	0.476287156790307	mdd_ppd (17.3k)	PPD
mdd_ppd	Eccentric medium spiny neuron	mdd_ppd	Eccentric_medium_spiny_neuron	0.190221038041021	0.536077470842876	3.62239949297332e-09	4.1300577430008e-09	1.29847039150653	0.877082045429556	no	psychiatric	0.720741452699043	mdd_ppd (17.3k)	PPD
mdd_ppd	Ependymal	mdd_ppd	Ependymal	0.466758273902542	0.657704840499037	4.38411471527933e-10	5.25538968953212e-09	1.09356600768926	0.0834213060167883	no	psychiatric	0.330907974871397	mdd_ppd (17.3k)	PPD
mdd_ppd	Fibroblast	mdd_ppd	Fibroblast	0.967565344527751	0.968354656335998	-9.07798643676788e-09	4.91723238996982e-09	0.422824160177467	-1.84615769945817	no	psychiatric	0.0143196952397762	mdd_ppd (17.3k)	PPD
mdd_ppd	Hippocampal CA1-3	mdd_ppd	Hippocampal_CA1_3	0.0473453311085941	0.344462965584291	7.52973430347536e-09	4.50570119992741e-09	1.50362996769555	1.67115704512245	no	psychiatric	1.32472284187188	mdd_ppd (17.3k)	PPD
mdd_ppd	Hippocampal CA4	mdd_ppd	Hippocampal_CA4	0.947278666213026	0.968354656335998	-6.32489659880599e-09	3.90661714463962e-09	0.693206354531895	-1.6190213590509	no	psychiatric	0.0235222433876116	mdd_ppd (17.3k)	PPD
mdd_ppd	Hippocampal dentate gyrus	mdd_ppd	Hippocampal_dentate_gyrus	0.574810744294317	0.712765322924953	-8.49084070702594e-10	4.50118930033559e-09	0.989657053880056	-0.188635494765637	no	psychiatric	0.240475122680951	mdd_ppd (17.3k)	PPD
mdd_ppd	LAMP5-LHX6 and Chandelier	mdd_ppd	LAMP5_LHX6_and_Chandelier	0.350557681519867	0.657704840499037	1.78937449177556e-09	4.66207207222975e-09	1.23402482486322	0.383815278711413	no	psychiatric	0.455240512063316	mdd_ppd (17.3k)	PPD
mdd_ppd	Lower rhombic lip	mdd_ppd	Lower_rhombic_lip	0.538451528776264	0.695499891336008	-4.92954155689491e-10	5.10656536790579e-09	1.06393127231622	-0.0965334075203764	no	psychiatric	0.268853385648197	mdd_ppd (17.3k)	PPD
mdd_ppd	Mammillary body	mdd_ppd	Mammillary_body	0.699899169240499	0.803587935053907	-2.34147017498435e-09	4.46751213429024e-09	0.957852696320319	-0.524110535036374	no	psychiatric	0.154964521980914	mdd_ppd (17.3k)	PPD
mdd_ppd	Medium spiny neuron	mdd_ppd	Medium_spiny_neuron	0.364760740151442	0.657704840499037	1.46944339892462e-09	4.24986784308211e-09	1.12400056182363	0.345762139713723	no	psychiatric	0.437991911717348	mdd_ppd (17.3k)	PPD
mdd_ppd	MGE interneuron	mdd_ppd	MGE_interneuron	0.450025514246629	0.657704840499037	6.47270392688272e-10	5.15355448847696e-09	1.15924327767758	0.125596885438105	no	psychiatric	0.346762863152646	mdd_ppd (17.3k)	PPD
mdd_ppd	Microglia	mdd_ppd	Microglia	0.968354656335998	0.968354656335998	-9.37210395984453e-09	5.04651474844869e-09	0.245241924267778	-1.85714387592458	no	psychiatric	0.0139655547983693	mdd_ppd (17.3k)	PPD
mdd_ppd	Midbrain-derived inhibitory	mdd_ppd	Midbrain_derived_inhibitory	0.430391513781999	0.657704840499037	8.69951355575445e-10	4.96045051249555e-09	1.1646280153162	0.175377489077657	no	psychiatric	0.36613630043178	mdd_ppd (17.3k)	PPD
mdd_ppd	Miscellaneous	mdd_ppd	Miscellaneous	0.644401600088194	0.768324984720539	-1.52027254449561e-09	4.10607890160611e-09	0.970839609284242	-0.370249228260311	no	psychiatric	0.190843389871984	mdd_ppd (17.3k)	PPD
mdd_ppd	Oligodendrocyte precursor	mdd_ppd	Oligodendrocyte_precursor	0.0666702514034111	0.344462965584291	7.08068376485647e-09	4.71712799158361e-09	1.47960217699463	1.50105822387901	no	psychiatric	1.17606790721269	mdd_ppd (17.3k)	PPD
mdd_ppd	Oligodendrocyte	mdd_ppd	Oligodendrocyte	0.354429131150905	0.657704840499037	1.82463627916215e-09	4.8866779540421e-09	1.05789871832055	0.373389917715545	no	psychiatric	0.450470589894041	mdd_ppd (17.3k)	PPD
mdd_ppd	Splatter	mdd_ppd	Splatter	0.0238858405231134	0.246820352072172	1.00249917599992e-08	5.06467764841875e-09	1.76709764224303	1.97939384417272	no	psychiatric	1.62185947164555	mdd_ppd (17.3k)	PPD
mdd_ppd	Thalamic excitatory	mdd_ppd	Thalamic_excitatory	0.000650244942833722	0.0201575932278454	1.63509915377727e-08	5.08446648207522e-09	2.10269495291795	3.21587163479522	yes	psychiatric	3.18692301676831	mdd_ppd (17.3k)	PPD
mdd_ppd	Upper-layer intratelencephalic	mdd_ppd	Upper_layer_intratelencephalic	0.178685408718156	0.536077470842876	4.37714229417193e-09	4.75576539127568e-09	1.34969981951957	0.92038650649203	no	psychiatric	0.747910910123987	mdd_ppd (17.3k)	PPD
mdd_ppd	Upper rhombic lip	mdd_ppd	Upper_rhombic_lip	0.434283111761416	0.657704840499037	9.58631089644745e-10	5.7930344013505e-09	1.15845163464283	0.165479958037409	no	psychiatric	0.362227058990141	mdd_ppd (17.3k)	PPD
mdd_ppd	Vascular	mdd_ppd	Vascular	0.819857184967841	0.907699026214395	-5.3165556507942e-09	5.81158050629625e-09	0.582998763694257	-0.914820958779502	no	psychiatric	0.0862617929604326	mdd_ppd (17.3k)	PPD
mdd2019	Amygdala excitatory	mdd2019	Amygdala_excitatory	6.17306549597352e-05	0.00063788343458393	3.3356575605778e-09	8.68853291495915e-10	1.35707891150048	3.83914936298942	yes	psychiatric	4.20949911516168	mdd2019 (170.8k)	Reference
mdd2019	Astrocyte	mdd2019	Astrocyte	0.852203682122819	0.999994033312141	-1.06555929969963e-09	1.01876580533148e-09	0.926269700703274	-1.04593155180834	no	psychiatric	0.0694565936720979	mdd2019 (170.8k)	Reference
mdd2019	Bergmann glia	mdd2019	Bergmann_glia	0.695792898290971	0.944485902062734	-4.38557975758741e-10	8.55992809454411e-10	1.01704974648982	-0.512338387559899	no	psychiatric	0.157520008254114	mdd2019 (170.8k)	Reference
mdd2019	Cerebellar inhibitory	mdd2019	Cerebellar_inhibitory	0.00448953807524233	0.0154639644813902	2.67414928588834e-09	1.02346078829092e-09	1.27958139457377	2.61284977058468	yes	psychiatric	2.34779834088829	mdd2019 (170.8k)	Reference
mdd2019	CGE interneuron	mdd2019	CGE_interneuron	1.41816114620497e-05	0.00021981497766177	4.62898818577144e-09	1.10576670208597e-09	1.47350245183798	4.18622497588244	yes	psychiatric	4.84827441729735	mdd2019 (170.8k)	Reference
mdd2019	Choroid plexus	mdd2019	Choroid_plexus	0.999994033312141	0.999994033312141	-3.26015499961657e-09	7.44531350042256e-10	0.682976747975735	-4.37880150974373	no	psychiatric	2.59130734322666e-06	mdd2019 (170.8k)	Reference
mdd2019	Committed oligodendrocyte precursor	mdd2019	Committed_oligodendrocyte_precursor	0.996117038641061	0.999994033312141	-2.21649305131716e-09	8.32616735802022e-10	0.763683940484489	-2.66208083024191	no	psychiatric	0.00168963120503807	mdd2019 (170.8k)	Reference
mdd2019	Deep-layer corticothalamic and 6b	mdd2019	Deep_layer_corticothalamic_and_6b	0.0362576584384828	0.086460570122536	1.74289487510833e-09	9.70502108062611e-10	1.20568371277585	1.79586923163684	no	psychiatric	1.44060024657483	mdd2019 (170.8k)	Reference
mdd2019	Deep-layer intratelencephalic	mdd2019	Deep_layer_intratelencephalic	0.0100915105321039	0.031283682649522	2.32057734748026e-09	9.98988068102235e-10	1.27602000146929	2.32292799241199	yes	psychiatric	1.99604382220138	mdd2019 (170.8k)	Reference
mdd2019	Deep-layer near-projecting	mdd2019	Deep_layer_near_projecting	0.0718138983092963	0.132024944928207	1.39569907796524e-09	9.54380279862396e-10	1.17890284463461	1.46241399514927	no	psychiatric	1.14379149761117	mdd2019 (170.8k)	Reference
